time,speed_rpm,current_main,current_aux,torque,temperature,ambient
0,41.0481355250192,-0.593776129875684,0.180978055376229,0,25,25
0.1,1428.42282346367,23.0201670583317,22.8507576313423,9.47437108451747,25.2325145286904,25
0.2,1493.85247602862,10.5430582329813,8.93233633617092,3.45041373641378,25.2470314231615,25
0.3,1405.34182219126,9.84161425862189,9.09028597472057,3.38253529468036,25.2603533665984,25
0.4,1425.12847079854,8.37070055221765,8.44420944077813,3.38173684905715,25.2736731082226,25
0.5,1532.19995683051,8.89237239459073,11.1083484041053,3.38172868078523,25.2869910451001,25
0.6,1573.26959543761,8.03825902399753,10.007594894315,3.38172861843766,25.3003071946835,25
0.7,1333.7760353385,10.4816063682367,9.44441098145837,3.38172861837943,25.3136215576243,25
0.8,1577.93867225887,9.66439019615878,8.92985241034721,3.38172861839127,25.3269341341702,25
0.9,1489.80070601448,10.3026621617086,8.8322245459658,3.38172861839172,25.3402449245609,25
1,1483.60835486903,8.81704126416231,9.87276996642005,3.3817286183917,25.3535539290358,25
1.1,1479.26013686779,11.5042488933184,9.26950304806605,3.38172861839149,25.366861147835,25
1.2,1375.73766579053,11.4739476127499,6.91962385391342,3.38172861839012,25.3801665811977,25
1.3,1340.79045685221,9.33295843979877,9.16551406962475,3.38172861839149,25.3934702293637,25
1.4,1491.71585073996,8.24438262168061,10.0891476601757,3.38172861839144,25.4067720925725,25
1.5,1427.70127977723,8.61308990291866,8.7758591893021,3.11757451008675,25.4200897492132,25
1.6,1624.96584136282,9.48383892881721,6.84342076422454,3.37705054365324,25.433406444542,25
1.7,1466.83146290817,9.40385951121221,10.1923212898338,3.38165409905254,25.4467031474032,25
1.8,1356.04855339547,8.74035843985738,8.24279765553731,3.38172752394163,25.4599978704262,25
1.9,1589.21853130721,9.80708483618889,7.7596496493648,3.3817286034893,25.4732908076046,25
2,1418.42492988701,9.01830647801523,7.84543633829705,3.38172861820493,25.4865819612452,25
2.1,1487.20315578786,8.05546042017116,8.30824089916529,3.3817286183906,25.4998713316049,25
2.2,1586.58733454265,9.15527093957031,10.3964701531011,3.38172861839137,25.513158918923,25
2.3,1582.17022151344,9.39809693803237,9.16072850693407,3.38172861839027,25.5264447234386,25
2.4,1531.46956744133,10.5731637696082,8.55313993449441,3.38172861839174,25.5397287453911,25
2.5,1538.72789994905,8.58556320370734,10.7946566084987,3.38172861839139,25.5530109850195,25
2.6,1525.80887903741,9.57083934611187,9.9754680855515,3.38172861839263,25.566291442563,25
2.7,1590.55692199293,9.7716221012501,10.1257880569233,3.38172861839137,25.5795701182607,25
2.8,1442.19568210845,7.24867124391098,7.4888556165226,3.4538936407593,25.5929141461277,25
2.9,1327.67527846935,9.91952798428946,8.95127123780988,3.38616465945818,25.6061589271896,25
3,1368.86744084457,8.41223523593288,11.500857729731,3.38183493755786,25.6194316654216,25
3.1,1508.9880301763,9.1095848247709,10.207127877803,3.38173063151344,25.6327032031672,25
3.2,1495.78183838582,12.2039981447239,7.29789844645935,3.38172865200543,25.6459729682623,25
3.3,1499.21411963994,11.1674351905892,8.36338109323285,3.38172861890453,25.6592409530477,25
3.4,1439.74591951818,10.3819041374506,9.03263610610676,3.38172861839731,25.6725071576617,25
3.5,1412.88614194222,9.29351572965612,10.2780851145832,3.3817286183913,25.6857715823425,25
3.6,1534.91245528643,8.5233525747277,9.26707567183131,3.38172861839239,25.6990342273286,25
3.7,1486.22005718291,9.90902138744849,9.13053474309358,3.38172861839237,25.7122950928587,25
3.8,1459.71054075759,9.22156500327862,7.89650433314969,3.3817286183911,25.7255541791716,25
3.9,1360.670925243,8.04455771313094,9.73370923276744,3.54416454189999,25.7388509049504,25
4,1320.58983323766,9.44564248418128,10.1901695598624,3.38401923327265,25.7521032617116,25
4.1,1551.4951531706,8.49870790952167,8.93106241711144,3.38175859907171,25.7653569836714,25
4.2,1574.6257839543,10.6925902215433,10.0867796777851,3.38172897634517,25.7786089507272,25
4.3,1506.46337295564,8.95754324990029,10.2465780857533,3.38172862213294,25.7918591396827,25
4.4,1333.34682149288,10.2027028352489,8.45470071946544,3.3817286184228,25.805107550847,25
4.5,1452.90971369928,8.88473399086969,9.1835737144395,3.38172861838882,25.8183541844648,25
4.6,1518.95591271619,9.51469811615149,8.4836772568692,3.38172861839138,25.831599040775,25
4.7,1528.67331225564,9.6406193338508,10.5728937926553,3.3817286183911,25.844842120016,25
4.8,1338.78465900323,9.11535576635439,9.35459659849098,3.38172861839037,25.8580834224263,25
4.9,1444.45129398663,11.8367728518374,9.5313933720772,3.38172861839263,25.8713229482443,25
5,1447.18755422858,10.3445172649292,10.4255971780509,3.39127072675902,25.8845958553394,25
5.1,1425.85520022605,10.7891286877463,8.89437359658971,3.38175099991798,25.8978328942783,25
5.2,1492.37715435069,11.7835225562944,11.6157125254009,3.3817273063972,25.9110671048065,25
5.3,1608.36185953793,9.89728475558078,9.26623828341002,3.3817285779909,25.9242995220524,25
5.4,1630.34813447093,10.6227348618558,7.95812124033044,3.38172861755233,25.9375301636264,25
5.5,1503.73340724094,7.95620626823331,9.9090337287885,3.38172861837373,25.9507590300344,25
5.6,1482.711151724,8.41227915292485,9.79206226317705,3.38172861839102,25.9639861215187,25
5.7,1350.48220473499,6.52782287164985,8.49621360150944,4.83257647528894,25.9772477693741,25
5.8,1489.05911465193,8.58598126856018,10.2572408995823,3.40117666554384,25.9904715513322,25
5.9,1446.29697831284,8.97202098998471,11.5624622617876,3.38199335905465,26.0036930055995,25
6,1534.09762380306,8.65699084100932,8.64248234485315,3.38173193762177,26.0169129938557,25
6.1,1461.84151177059,10.6992793429709,10.9318485848118,3.38172865577228,26.0301312094633,25
6.2,1427.2239494057,8.52817533667948,7.6672155545962,3.38172861874217,26.0433476515426,25
6.3,1388.86666945144,8.63253348559335,8.77898759848706,3.38172861839264,26.0565623203638,25
6.4,1455.45890868749,9.57765473314955,8.15526866338928,3.38172861839231,26.0697752161661,25
6.5,1433.68451449734,8.66497396634121,11.1043366300593,3.45389364075826,26.0830536019797,25
6.6,1371.32611534299,10.0924231762632,9.9630096148117,3.38616465946087,26.0962325625058,25
6.7,1707.07818303338,9.08627572522503,8.12895983189408,3.3818349375554,26.1094395461759,25
